1459669902688665604	https://twitter.com/twitter/statuses/1459669902688665604	Sat Nov 13 23:49:58 +0000 2021	Ontario is reporting 661 new cases of covid today. For comparison last Saturday 508 cases were reported. 1,396 cases were reported on November 13, 2020. Sadly 6 more deaths were reported.
1459669876394676226	https://twitter.com/twitter/statuses/1459669876394676226	Sat Nov 13 23:49:52 +0000 2021	at the same time if you work in a hospital your job involves people you are trying to protect if you get covid you can pass it on to someone who might have cancer or other issues so you are a danger to other people
1459669874825965578	https://twitter.com/twitter/statuses/1459669874825965578	Sat Nov 13 23:49:52 +0000 2021	if people do not want to get vaccinated expect that you might lose your job if its required i do not feel sorry for people who are foolish and won't do something as simple as getting a vaccine their is of course exemptions for some people who can not do so
1459669857998295043	https://twitter.com/twitter/statuses/1459669857998295043	Sat Nov 13 23:49:48 +0000 2021	"Headline in the WAPO read: ""Federal appeals court halts Biden administration’s vaccine requirement, delivering policy a major blow""\nDan Rather suggested this: “Federal appeals court halts important public health measure delivering the safety and welfare of nation a major blow.”"
1459669847986552835	https://twitter.com/twitter/statuses/1459669847986552835	Sat Nov 13 23:49:45 +0000 2021	@RWMaloneMD I also predict bankruptcy of many medical and life insurance companies due to huge number of injuries and deaths from COVID-19 vaccination
1459669838918475776	https://twitter.com/twitter/statuses/1459669838918475776	Sat Nov 13 23:49:43 +0000 2021	@rick_pittman I'm double vaxxed but have no intention of having a booster. I stand in solidarity with those who have chosen not to be vaxxed or can't be vaxxed for religious or medical reasons. I am not prepared to show my covid status to anyone.
1459669718965657601	https://twitter.com/twitter/statuses/1459669718965657601	Sat Nov 13 23:49:15 +0000 2021	"@KathMLee1 @jnicolem Sad case most definitely.\n\nI just don't want to hear medical leaders saying ""the reward is greater than the risk"". Because for kids we all know covid for 99.99% of children is nothing more than sniffles."
1459669700091080705	https://twitter.com/twitter/statuses/1459669700091080705	Sat Nov 13 23:49:10 +0000 2021	I predict that the failure of the Biden vax mandates will eventually lead to huge legal liability for companies and academic institutions- illegal termination, vaccine damages, etc.  This will also be a major financial windfall for independent lawyers.
1459669471702962177	https://twitter.com/twitter/statuses/1459669471702962177	Sat Nov 13 23:48:16 +0000 2021	Omg im suing someone for $10,000 and the court date kept getting pushed due to covid and other issues. I actually gave up and was about to say f this but i got notice today my hearing is for next week 🙏🏽omg look at that 🥳
1459669465151401984	https://twitter.com/twitter/statuses/1459669465151401984	Sat Nov 13 23:48:14 +0000 2021	My daughter works in a pharmacy that gives vaccines. A lady offered the pharmacist $2000 to waste the vaccine and just give her the receipt. She needs it to travel. Of course the pharmacist said no. What is wrong with people??
1459669389624545288	https://twitter.com/twitter/statuses/1459669389624545288	Sat Nov 13 23:47:56 +0000 2021	Refusing to comply with vaccine mandates doesn’t mean much unless you are also refusing to accept medical attention.
1459669386311225347	https://twitter.com/twitter/statuses/1459669386311225347	Sat Nov 13 23:47:55 +0000 2021	@gmforbes35 @kinsellawarren I have a a master degree. I did molecular virology. Of all the silly things people say about the mRNA vaccine, that one is the thing that bugs me the most. I have tried to set the record straight so often and yet that fake info lives on. Thanks for posting this.
1459669177724145666	https://twitter.com/twitter/statuses/1459669177724145666	Sat Nov 13 23:47:05 +0000 2021	"@relytnala @oilsandsgirl @mannbell20 @ydfished @TheCarpenter79 @timandfriends @fifa IMO with covid screening wasn't much faster they could go.\nIssue was beer lineups.\nHella long.\nNeed some ""getcha cold beer"" people in the stands"
1459669104571285506	https://twitter.com/twitter/statuses/1459669104571285506	Sat Nov 13 23:46:48 +0000 2021	@crookedmedia @jonlovett @BeaconTheatre @RonanFarrow @kalpenn @BusyPhilipps @bridgeteverett @wyattcenac Not kvetching, but I couldn't imagine you ridiculing people who are allergic to covid vaccines, Jon. There is massive reporting on long term heart+ vascular damage from these vaccines, +some of us have lost family members to mRNA vaccine shock. Don't let the DNC die on this hill.
1459668930973388817	https://twitter.com/twitter/statuses/1459668930973388817	Sat Nov 13 23:46:07 +0000 2021	@SunGarrioch Starting to doubt the accuracy of these tests when trying to decipher between covid and other respiratory illnesses.
1459668520703254528	https://twitter.com/twitter/statuses/1459668520703254528	Sat Nov 13 23:44:29 +0000 2021	@CTVToronto Friend on flight Ottawa to Vancouver atm. NOT asked to show vaccine status. Air Canada.
1459668425475862536	https://twitter.com/twitter/statuses/1459668425475862536	Sat Nov 13 23:44:06 +0000 2021	Businesses have NEVER been liable for employees catching the flu at work.\n\nWhy? Because it is a ridiculous, unworkable expectation.\n\nSo why did the government imply that businesses would be responsible for #Covid19?\n\nTo bully them into forcing vaccine mandates via OH&amp;S policies.
1459668364436160518	https://twitter.com/twitter/statuses/1459668364436160518	Sat Nov 13 23:43:52 +0000 2021	Im actually trying to get the vaccine and everywhere is out 😩🤦🏽‍♀️its fate telling me not to get it looool
1459668262845825025	https://twitter.com/twitter/statuses/1459668262845825025	Sat Nov 13 23:43:27 +0000 2021	It’s time to make vaccination or proof of a negative test a requirement for air travel.
1459668261147078657	https://twitter.com/twitter/statuses/1459668261147078657	Sat Nov 13 23:43:27 +0000 2021	@paton_adam The vaccine passport is the social credit system. You complied with the vaccine so you get to go to restaurants and shit. Compliance= whatever the fuck you want to call restaurants.
1459668209712328710	https://twitter.com/twitter/statuses/1459668209712328710	Sat Nov 13 23:43:15 +0000 2021	@flyonthewall182 @PeterDClack @FriendsOScience vaccine passports are  a means to control us. Soon the digital passport will have our banking, vehicle, what buy , what we eat our energy use all to measure personal impact on climate.  A Carbon credit score modelled after China’s social credit system they are rolling it out.
1459668182084603911	https://twitter.com/twitter/statuses/1459668182084603911	Sat Nov 13 23:43:08 +0000 2021	@JMBcafe You know, when a mere mention of the vaccine by a perfect stranger is enough to send you, maybe consider a medical check up for rabies. 🙄
1459668016581382150	https://twitter.com/twitter/statuses/1459668016581382150	Sat Nov 13 23:42:29 +0000 2021	The WHO recommends *against* vaccine passports, so why is the government not following public health advice? #cdnpoli
1459667968196071425	https://twitter.com/twitter/statuses/1459667968196071425	Sat Nov 13 23:42:17 +0000 2021	The vaccine passport system is not intended to control the spread of the virus, even though your hysterical friends tell you it makes them feel safe.\nIn Canada they've come right out and told us that it is NOT for this purpose, but rather to punish the unvaccinated\n\nThread below
1459667963863261184	https://twitter.com/twitter/statuses/1459667963863261184	Sat Nov 13 23:42:16 +0000 2021	The people who are responsible for this mess they refer to as the Covid response, want to create a new and powerful hatred and intolerance in Canada.\n\nThey are using irrational and illegal tactics to put us into open conflict over vaccines that don't even work.\n\nDon't buy into it
1459667926299164677	https://twitter.com/twitter/statuses/1459667926299164677	Sat Nov 13 23:42:07 +0000 2021	@CraftyJanice Pharmacist should have said yes. Pocketed the money. Then gave her the vaccine.
1459667917038100483	https://twitter.com/twitter/statuses/1459667917038100483	Sat Nov 13 23:42:05 +0000 2021	I kind of enjoyed getting the covid shot and trying to be like RAMBO getting through the 24 hours after
1459667869982236677	https://twitter.com/twitter/statuses/1459667869982236677	Sat Nov 13 23:41:54 +0000 2021	@OptimisticSens Yes and Zaitsev is back on covid protocol
1459667867742392323	https://twitter.com/twitter/statuses/1459667867742392323	Sat Nov 13 23:41:53 +0000 2021	@ScoChlo @stzeer6 @usehead_heart That's why they need a vaccine even if they already had Covid.
1459667805742194690	https://twitter.com/twitter/statuses/1459667805742194690	Sat Nov 13 23:41:38 +0000 2021	"I'm now being accused of being a ""plant"" because I'm getting a COVID vaccine to keep my job and provide for my family.\n\nTime to start using the block function."
1459667736318066695	https://twitter.com/twitter/statuses/1459667736318066695	Sat Nov 13 23:41:22 +0000 2021	Wait...people actually think you can remove the vaccine from your body? Seriously? Man...what a time to be alive.
